game_id,scenario,team,individual_payoffs,team_payoff,steps
181,sparse_heroics,"['firefighter', 'coordinator', 'coordinator', 'hero']","[-64.40000104904175, -15.000000596046448, -20.200000643730164, -80.0000011920929]",-44.900000870227814,100
182,mixed_motivation,"['firefighter', 'evolved_v4', 'coordinator', 'firefighter']","[-46.800002098083496, 50.0, -1.7000011205673218, -44.60000205039978]",-10.77500131726265,100
183,chain_reaction,"['evolved_v5', 'evolved_v3', 'evolved_v4', 'evolved_v5']","[50.0, 50.0, 50.0, 50.0]",50.0,100
184,greedy_neighbor,"['evolved', 'coordinator', 'evolved', 'evolved']","[1.0, -5.0, 2.5, -2.0]",-0.875,14
185,early_containment,"['evolved', 'evolved_v5', 'evolved', 'hero']","[0.5, 6.5, -0.5, -6.5]",0.0,13
186,sparse_heroics,"['firefighter', 'coordinator', 'free_rider', 'evolved_v5']","[-70.90000110864639, -13.700000584125519, 47.39999997615814, 50.0]",3.1999995708465576,100
187,overcrowding,"['evolved_v3', 'free_rider', 'free_rider', 'liar']","[50.0, 50.0, 46.699999928474426, 2.69999897480011]",37.349999725818634,100
188,overcrowding,"['liar', 'evolved_v5', 'evolved_v4', 'hero']","[-5.0000011920928955, 50.0, 50.0, -60.00000238418579]",8.749999105930328,100
189,sparse_heroics,"['evolved_v5', 'hero', 'evolved_v4', 'evolved_v4']","[50.0, -80.0000011920929, 50.0, 50.0]",17.499999701976776,100
190,sparse_heroics,"['evolved_v5', 'free_rider', 'evolved_v5', 'evolved_v4']","[50.0, 50.0, 50.0, 50.0]",50.0,100
191,rest_trap,"['evolved_v5', 'evolved_v4', 'coordinator', 'evolved_v4']","[6.5, 6.5, 0.8999999761581421, 6.5]",5.0999999940395355,13
192,chain_reaction,"['hero', 'free_rider', 'coordinator', 'evolved_v3']","[-69.9999988079071, 47.60000002384186, -3.999999463558197, 50.0]",5.900000438094139,100
193,mixed_motivation,"['evolved', 'evolved_v4', 'evolved_v5', 'firefighter']","[-1.7000011205673218, 50.0, 50.0, -49.00000214576721]",12.324999183416367,100
194,greedy_neighbor,"['liar', 'evolved', 'evolved_v5', 'hero']","[-8.5, -22.0, 50.0, -100.0]",-20.125,100
195,greedy_neighbor,"['evolved', 'evolved', 'liar', 'evolved_v3']","[-7.0, -2.5, -4.0, 6.5]",-1.75,13
196,rest_trap,"['free_rider', 'firefighter', 'firefighter', 'evolved_v5']","[6.5, -1.9000000357627869, -2.600000038743019, 6.5]",2.1249999813735485,13
197,deceptive_calm,"['firefighter', 'evolved_v4', 'free_rider', 'liar']","[-28.900000482797623, 44.0, 43.099999994039536, 15.199999809265137]",18.349999830126762,88
198,trivial_cooperation,"['coordinator', 'evolved_v3', 'free_rider', 'coordinator']","[-0.5, 6.5, 6.5, -0.5]",3.0,13
199,deceptive_calm,"['evolved_v4', 'evolved', 'evolved_v5', 'hero']","[50.0, 0.49999967217445374, 50.0, -40.00000059604645]",15.124999769032001,100
200,overcrowding,"['free_rider', 'liar', 'hero', 'coordinator']","[45.59999990463257, 1.599998950958252, -60.00000238418579, -8.30000126361847]",-5.27500119805336,100
201,overcrowding,"['liar', 'evolved_v5', 'coordinator', 'coordinator']","[4.899999022483826, 50.0, 7.0999990701675415, 0.49999892711639404]",15.62499925494194,100
202,greedy_neighbor,"['evolved_v5', 'evolved_v5', 'evolved_v4', 'firefighter']","[50.0, 50.0, 50.0, -88.0]",15.5,100
203,greedy_neighbor,"['evolved', 'evolved', 'firefighter', 'evolved_v4']","[-13.0, -20.5, -89.5, 50.0]",-18.25,100
204,greedy_neighbor,"['evolved_v5', 'evolved_v4', 'free_rider', 'evolved_v4']","[32.5, 32.5, 29.5, 32.5]",31.75,65
205,trivial_cooperation,"['free_rider', 'free_rider', 'evolved_v4', 'hero']","[6.5, 6.5, 6.5, -6.5]",3.25,13
206,early_containment,"['evolved_v4', 'evolved', 'hero', 'evolved_v5']","[50.0, 6.0, -50.0, 50.0]",14.0,100
207,early_containment,"['liar', 'evolved_v4', 'firefighter', 'evolved_v4']","[4.5, 6.5, -3.5, 6.5]",3.5,13
208,early_containment,"['firefighter', 'evolved_v4', 'hero', 'hero']","[-4.5, 6.5, -6.5, -6.5]",-2.75,13
209,early_containment,"['hero', 'free_rider', 'coordinator', 'free_rider']","[-50.0, 49.0, -5.0, 49.0]",10.75,100
210,deceptive_calm,"['liar', 'evolved_v4', 'liar', 'firefighter']","[2.2999996840953827, 50.0, 14.899999767541885, -35.500000566244125]",7.924999721348286,100
211,trivial_cooperation,"['free_rider', 'evolved', 'evolved_v3', 'evolved_v5']","[6.5, 1.5, 6.5, 6.5]",5.25,13
212,trivial_cooperation,"['hero', 'evolved', 'firefighter', 'evolved_v5']","[-6.5, 0.5, -3.5, 6.5]",-0.75,13
213,rest_trap,"['coordinator', 'firefighter', 'evolved_v3', 'coordinator']","[1.5999999791383743, -2.600000038743019, 6.5, 0.19999997317790985]",1.4249999783933163,13
214,deceptive_calm,"['hero', 'free_rider', 'free_rider', 'evolved']","[-33.600000500679016, 41.099999994039536, 41.099999994039536, 0.599999725818634]",12.299999803304672,84
215,trivial_cooperation,"['evolved_v3', 'coordinator', 'evolved', 'hero']","[6.5, -0.5, -0.5, -6.5]",-0.25,13
216,trivial_cooperation,"['evolved', 'firefighter', 'evolved_v3', 'evolved_v4']","[-0.5, -5.5, 6.5, 6.5]",1.75,13
217,trivial_cooperation,"['evolved_v3', 'free_rider', 'liar', 'hero']","[6.5, 6.5, 1.5, -6.5]",2.0,13
218,overcrowding,"['evolved_v4', 'coordinator', 'evolved_v3', 'hero']","[7.0, -5.100000262260437, 7.0, -8.40000033378601]",0.12499985098838806,14
219,overcrowding,"['evolved', 'coordinator', 'free_rider', 'evolved_v5']","[7.0999990701675415, -10.500001311302185, 50.0, 50.0]",24.14999943971634,100
220,deceptive_calm,"['firefighter', 'firefighter', 'coordinator', 'evolved_v3']","[-31.000000536441803, -31.900000542402267, 16.699999779462814, 50.0]",0.949999675154686,100
221,overcrowding,"['evolved_v4', 'evolved', 'evolved', 'evolved']","[50.0, 10.399999141693115, 9.299999117851257, -3.9000011682510376]",16.449999272823334,100
222,overcrowding,"['evolved_v3', 'coordinator', 'evolved_v4', 'evolved_v5']","[50.0, -7.200001239776611, 50.0, 50.0]",35.69999969005585,100
223,rest_trap,"['evolved_v4', 'evolved_v3', 'evolved_v5', 'evolved']","[50.0, 50.0, 50.0, 17.799999862909317]",41.94999996572733,100
224,overcrowding,"['firefighter', 'liar', 'free_rider', 'liar']","[-52.300002217292786, 1.599998950958252, 48.89999997615814, 0.49999892711639404]",-0.3250010907649994,100
225,deceptive_calm,"['coordinator', 'evolved', 'free_rider', 'hero']","[9.499999731779099, 13.999999761581421, 49.099999994039536, -40.00000059604645]",8.149999722838402,100
226,greedy_neighbor,"['evolved_v4', 'evolved_v4', 'evolved_v5', 'evolved_v4']","[28.0, 28.0, 28.0, 28.0]",28.0,56
227,trivial_cooperation,"['firefighter', 'evolved_v5', 'evolved_v4', 'hero']","[-5.5, 6.5, 6.5, -6.5]",0.25,13
228,early_containment,"['hero', 'evolved_v3', 'evolved_v5', 'coordinator']","[-50.0, 50.0, 50.0, 1.0]",12.75,100
229,early_containment,"['evolved_v4', 'evolved', 'coordinator', 'free_rider']","[6.5, 1.5, -1.5, 6.5]",3.25,13
230,chain_reaction,"['firefighter', 'liar', 'coordinator', 'liar']","[-62.79999887943268, 8.000000417232513, -14.799999356269836, -3.999999463558197]",-18.39999932050705,100
231,early_containment,"['coordinator', 'evolved_v3', 'evolved_v3', 'evolved']","[4.0, 50.0, 50.0, -3.0]",25.25,100
232,deceptive_calm,"['evolved_v4', 'free_rider', 'evolved_v3', 'firefighter']","[50.0, 50.0, 50.0, -29.200000524520874]",30.19999986886978,100
233,deceptive_calm,"['hero', 'evolved', 'liar', 'coordinator']","[-40.00000059604645, 10.399999737739563, 9.499999731779099, 4.999999701976776]",-3.7750003561377525,100
234,mixed_motivation,"['free_rider', 'liar', 'coordinator', 'firefighter']","[46.699999928474426, 11.499999165534973, -2.8000011444091797, -46.800002098083496]",2.149998962879181,100
235,sparse_heroics,"['liar', 'hero', 'free_rider', 'evolved_v5']","[-12.40000057220459, -80.0000011920929, 50.0, 50.0]",1.8999995589256287,100
236,chain_reaction,"['firefighter', 'hero', 'free_rider', 'free_rider']","[-59.199998915195465, -69.9999988079071, 44.000000059604645, 47.60000002384186]",-9.399999409914017,100
237,mixed_motivation,"['hero', 'free_rider', 'liar', 'coordinator']","[-60.00000238418579, 50.0, -0.6000010967254639, -14.900001406669617]",-6.375001221895218,100
238,early_containment,"['coordinator', 'evolved_v3', 'liar', 'evolved_v4']","[1.0, 50.0, 8.0, 50.0]",27.25,100
239,overcrowding,"['firefighter', 'evolved_v4', 'firefighter', 'firefighter']","[-47.900002121925354, 50.0, -49.00000214576721, -49.00000214576721]",-23.975001603364944,100
240,deceptive_calm,"['evolved_v4', 'evolved', 'evolved', 'evolved_v3']","[26.5, 3.999999850988388, 2.199999839067459, 26.5]",14.799999922513962,53
241,rest_trap,"['hero', 'coordinator', 'evolved_v5', 'free_rider']","[-20.000000298023224, 19.899999871850014, 50.0, 46.49999998509884]",24.099999889731407,100
242,sparse_heroics,"['evolved_v4', 'evolved_v5', 'firefighter', 'evolved_v4']","[50.0, 50.0, -60.50000101327896, 50.0]",22.37499974668026,100
243,greedy_neighbor,"['coordinator', 'coordinator', 'firefighter', 'evolved_v4']","[-7.0, 0.5, -8.5, 6.5]",-2.125,13
244,overcrowding,"['free_rider', 'evolved_v4', 'firefighter', 'evolved']","[46.699999928474426, 50.0, -45.70000207424164, -1.7000011205673218]",12.324999183416367,100
245,trivial_cooperation,"['liar', 'evolved_v5', 'coordinator', 'evolved_v3']","[0.5, 6.5, -1.5, 6.5]",3.0,13
246,early_containment,"['hero', 'free_rider', 'free_rider', 'evolved']","[-6.5, 6.5, 6.5, 4.5]",2.75,13
247,deceptive_calm,"['free_rider', 'evolved_v3', 'liar', 'evolved_v3']","[16.099999994039536, 17.0, 5.299999922513962, 17.0]",13.849999979138374,34
248,sparse_heroics,"['evolved_v3', 'evolved_v4', 'evolved', 'evolved_v5']","[50.0, 50.0, -21.500000655651093, 50.0]",32.12499983608723,100
249,overcrowding,"['evolved_v4', 'evolved', 'free_rider', 'firefighter']","[6.5, 0.9999998807907104, 6.5, -7.800000309944153]",1.5499998927116394,13
250,sparse_heroics,"['evolved', 'evolved_v4', 'evolved', 'coordinator']","[-20.200000643730164, 50.0, -20.200000643730164, -11.100000560283661]",-0.375000461935997,100
251,deceptive_calm,"['hero', 'liar', 'firefighter', 'evolved_v4']","[-40.00000059604645, 3.199999690055847, -32.80000054836273, 50.0]",-4.900000363588333,100
252,deceptive_calm,"['evolved', 'evolved_v5', 'firefighter', 'evolved']","[11.499999761581421, 47.5, -28.100000500679016, 10.599999755620956]",10.37499975413084,95
253,rest_trap,"['liar', 'liar', 'evolved_v4', 'evolved_v5']","[24.79999989271164, 19.899999871850014, 50.0, 50.0]",36.17499994114041,100
254,sparse_heroics,"['evolved_v5', 'evolved', 'free_rider', 'evolved']","[50.0, 0.5999995470046997, 44.799999952316284, -25.40000069141388]",17.499999701976776,100
255,trivial_cooperation,"['free_rider', 'firefighter', 'firefighter', 'evolved_v5']","[6.5, -5.5, -5.5, 6.5]",0.5,13
256,overcrowding,"['evolved_v5', 'firefighter', 'evolved', 'firefighter']","[6.5, -5.600000262260437, -0.10000014305114746, -7.800000309944153]",-1.7500001788139343,13
257,sparse_heroics,"['evolved_v5', 'liar', 'evolved', 'coordinator']","[50.0, 1.8999995589256287, -15.000000596046448, -5.900000512599945]",7.749999612569809,100
258,mixed_motivation,"['coordinator', 'evolved_v3', 'evolved_v3', 'firefighter']","[-0.6000010967254639, 50.0, 50.0, -52.300002217292786]",11.774999171495438,100
259,overcrowding,"['firefighter', 'firefighter', 'evolved_v3', 'hero']","[-47.900002121925354, -49.00000214576721, 50.0, -60.00000238418579]",-26.72500166296959,100
260,early_containment,"['coordinator', 'evolved', 'free_rider', 'coordinator']","[-4.0, -2.0, 46.0, 4.0]",11.0,100
261,rest_trap,"['free_rider', 'evolved_v3', 'firefighter', 'evolved']","[6.5, 6.5, -1.9000000357627869, 0.8999999761581421]",2.999999985098839,13
262,overcrowding,"['evolved_v4', 'evolved_v3', 'evolved_v4', 'evolved_v3']","[50.0, 50.0, 50.0, 50.0]",50.0,100
263,trivial_cooperation,"['firefighter', 'evolved_v3', 'liar', 'firefighter']","[-3.5, 6.5, 1.5, -6.5]",-0.5,13
264,mixed_motivation,"['free_rider', 'free_rider', 'evolved_v5', 'liar']","[50.0, 50.0, 50.0, 18.09999930858612]",42.02499982714653,100
265,greedy_neighbor,"['evolved_v5', 'free_rider', 'hero', 'evolved_v4']","[50.0, 47.0, -100.0, 50.0]",11.75,100
266,trivial_cooperation,"['evolved_v3', 'evolved_v4', 'evolved_v4', 'firefighter']","[6.5, 6.5, 6.5, -5.5]",3.5,13
267,overcrowding,"['evolved_v4', 'evolved', 'evolved', 'free_rider']","[50.0, 9.299999117851257, 3.7999989986419678, 48.89999997615814]",27.999999523162842,100
268,early_containment,"['evolved_v4', 'evolved_v3', 'evolved_v4', 'free_rider']","[50.0, 50.0, 50.0, 45.0]",48.75,100
269,sparse_heroics,"['firefighter', 'coordinator', 'evolved_v3', 'evolved_v5']","[-11.600000202655792, -3.8000001311302185, 10.5, 10.5]",1.3999999165534973,21
270,mixed_motivation,"['evolved_v3', 'evolved_v4', 'hero', 'hero']","[50.0, 50.0, -60.00000238418579, -60.00000238418579]",-5.0000011920928955,100
271,sparse_heroics,"['evolved_v5', 'free_rider', 'evolved_v3', 'evolved']","[50.0, 48.69999998807907, 50.0, -13.700000584125519]",33.74999985098839,100
272,sparse_heroics,"['liar', 'hero', 'coordinator', 'liar']","[-5.900000512599945, -80.0000011920929, -12.40000057220459, -8.500000536441803]",-26.70000070333481,100
273,early_containment,"['evolved_v4', 'evolved_v4', 'free_rider', 'hero']","[50.0, 50.0, 48.0, -50.0]",24.5,100
274,sparse_heroics,"['evolved_v4', 'liar', 'firefighter', 'evolved_v4']","[50.0, -13.700000584125519, -67.0000010728836, 50.0]",4.824999585747719,100
275,deceptive_calm,"['hero', 'evolved_v3', 'hero', 'evolved_v5']","[-40.00000059604645, 50.0, -40.00000059604645, 50.0]",4.999999701976776,100
276,early_containment,"['evolved_v4', 'firefighter', 'evolved_v5', 'evolved_v4']","[50.0, -40.0, 50.0, 50.0]",27.5,100
277,overcrowding,"['evolved_v5', 'coordinator', 'coordinator', 'coordinator']","[50.0, 2.69999897480011, 3.7999989986419678, -3.9000011682510376]",13.14999920129776,100
278,rest_trap,"['evolved_v5', 'coordinator', 'firefighter', 'evolved_v5']","[50.0, 14.299999848008156, -15.100000277161598, 50.0]",24.79999989271164,100
279,overcrowding,"['evolved_v4', 'free_rider', 'hero', 'evolved_v4']","[50.0, 43.39999985694885, -60.00000238418579, 50.0]",20.849999368190765,100
280,early_containment,"['evolved_v3', 'liar', 'evolved', 'evolved_v5']","[50.0, 11.0, 10.0, 50.0]",30.25,100
281,chain_reaction,"['hero', 'evolved_v4', 'liar', 'evolved_v3']","[-12.599999785423279, 9.0, -5.3999998569488525, 9.0]",8.940696716308594e-08,18
282,trivial_cooperation,"['coordinator', 'evolved_v3', 'hero', 'free_rider']","[1.5, 6.5, -6.5, 5.5]",1.75,13
283,greedy_neighbor,"['coordinator', 'evolved_v4', 'liar', 'firefighter']","[-17.5, 50.0, -7.0, -85.0]",-14.875,100
284,sparse_heroics,"['evolved', 'firefighter', 'liar', 'hero']","[-1.2000001072883606, -16.800000250339508, -3.8000001311302185, -16.800000250339508]",-9.650000184774399,21
285,early_containment,"['hero', 'firefighter', 'coordinator', 'evolved']","[-50.0, -42.0, 0.0, 1.0]",-22.75,100
286,early_containment,"['evolved', 'firefighter', 'evolved_v5', 'firefighter']","[7.0, -44.0, 50.0, -37.0]",-6.0,100
287,trivial_cooperation,"['liar', 'evolved_v4', 'liar', 'firefighter']","[-1.5, 6.5, -0.5, -5.5]",-0.25,13
288,sparse_heroics,"['firefighter', 'coordinator', 'coordinator', 'evolved_v3']","[-14.20000022649765, 1.3999999165534973, -3.8000001311302185, 10.5]",-1.5250001102685928,21
289,overcrowding,"['evolved_v4', 'coordinator', 'evolved_v3', 'evolved']","[50.0, 0.49999892711639404, 50.0, -2.8000011444091797]",24.424999445676804,100
290,overcrowding,"['free_rider', 'coordinator', 'coordinator', 'evolved']","[48.89999997615814, -19.30000150203705, -7.200001239776611, 7.0999990701675415]",7.374999076128006,100
291,sparse_heroics,"['evolved_v5', 'liar', 'free_rider', 'free_rider']","[49.0, -5.600000500679016, 45.09999996423721, 45.09999996423721]",33.39999985694885,98
292,sparse_heroics,"['firefighter', 'free_rider', 'evolved_v4', 'evolved_v4']","[-68.30000108480453, 46.09999996423721, 50.0, 50.0]",19.44999971985817,100
293,overcrowding,"['evolved_v5', 'liar', 'evolved_v5', 'liar']","[50.0, 1.599998950958252, 50.0, -9.400001287460327]",23.04999941587448,100
294,mixed_motivation,"['firefighter', 'evolved', 'hero', 'evolved_v4']","[-47.900002121925354, 3.7999989986419678, -60.00000238418579, 50.0]",-13.525001376867294,100
295,chain_reaction,"['evolved_v4', 'hero', 'free_rider', 'coordinator']","[8.0, -11.199999809265137, 8.0, -1.5999999046325684]",0.8000000715255737,16
296,rest_trap,"['evolved_v3', 'evolved_v5', 'coordinator', 'evolved_v5']","[6.5, 6.5, 4.399999991059303, 6.5]",5.974999997764826,13
297,sparse_heroics,"['evolved_v3', 'coordinator', 'evolved_v4', 'hero']","[50.0, -20.200000643730164, 50.0, -80.0000011920929]",-0.05000045895576477,100
298,deceptive_calm,"['evolved_v3', 'firefighter', 'evolved', 'evolved_v4']","[48.0, -29.400000512599945, 7.4999997317790985, 48.0]",18.52499980479479,96
299,trivial_cooperation,"['hero', 'firefighter', 'hero', 'hero']","[-6.5, -5.5, -6.5, -6.5]",-6.25,13
300,sparse_heroics,"['evolved', 'coordinator', 'evolved_v3', 'coordinator']","[-9.800000548362732, -11.100000560283661, 50.0, -7.200000524520874]",5.474999591708183,100
301,chain_reaction,"['evolved_v3', 'evolved_v5', 'evolved', 'coordinator']","[50.0, 50.0, -8.799999415874481, -0.3999994993209839]",22.700000271201134,100
302,chain_reaction,"['firefighter', 'evolved', 'coordinator', 'evolved_v4']","[-60.399998903274536, -5.199999451637268, -18.39999932050705, 50.0]",-8.499999418854713,100
303,early_containment,"['evolved_v5', 'free_rider', 'evolved', 'evolved_v4']","[50.0, 48.0, 8.0, 50.0]",39.0,100
304,chain_reaction,"['free_rider', 'hero', 'evolved', 'coordinator']","[9.0, -12.599999785423279, -1.7999998927116394, 0.6000000834465027]",-1.1999998986721039,18
305,chain_reaction,"['evolved', 'evolved_v3', 'evolved_v5', 'coordinator']","[11.600000381469727, 50.0, 50.0, -1.599999487400055]",27.500000223517418,100
306,deceptive_calm,"['evolved', 'liar', 'coordinator', 'evolved']","[10.399999737739563, 9.499999731779099, 8.599999725818634, 5.899999707937241]",8.599999725818634,100
307,greedy_neighbor,"['evolved_v5', 'firefighter', 'free_rider', 'liar']","[6.5, -13.0, 6.5, 5.0]",1.25,13
308,trivial_cooperation,"['free_rider', 'evolved_v3', 'evolved_v3', 'free_rider']","[6.5, 6.5, 6.5, 5.5]",6.25,13
309,mixed_motivation,"['evolved_v3', 'evolved_v5', 'free_rider', 'free_rider']","[34.5, 34.5, 33.39999997615814, 33.39999997615814]",33.94999998807907,69
310,deceptive_calm,"['liar', 'evolved_v5', 'liar', 'firefighter']","[23.89999982714653, 50.0, 10.399999737739563, -25.600000500679016]",14.67499976605177,100
311,overcrowding,"['evolved_v3', 'evolved_v3', 'liar', 'hero']","[50.0, 50.0, 0.49999892711639404, -60.00000238418579]",10.12499913573265,100
312,mixed_motivation,"['evolved_v4', 'evolved_v3', 'evolved_v5', 'evolved']","[50.0, 50.0, 50.0, 2.69999897480011]",38.17499974370003,100
313,overcrowding,"['liar', 'free_rider', 'free_rider', 'free_rider']","[13.699999213218689, 50.0, 45.59999990463257, 46.699999928474426]",38.99999976158142,100
314,sparse_heroics,"['firefighter', 'liar', 'coordinator', 'evolved_v4']","[-69.60000109672546, -4.600000500679016, -7.200000524520874, 50.0]",-7.8500005304813385,100
315,trivial_cooperation,"['free_rider', 'evolved_v4', 'firefighter', 'coordinator']","[5.5, 6.5, -5.5, 1.5]",2.0,13
316,sparse_heroics,"['liar', 'evolved_v3', 'evolved_v4', 'firefighter']","[7.0999996066093445, 50.0, 50.0, -70.90000110864639]",9.049999624490738,100
317,overcrowding,"['evolved', 'liar', 'evolved_v3', 'coordinator']","[4.899999022483826, 1.599998950958252, 50.0, -6.100001215934753]",12.599999189376831,100
318,trivial_cooperation,"['evolved', 'free_rider', 'evolved_v5', 'coordinator']","[1.5, 6.5, 6.5, 0.5]",3.75,13
319,chain_reaction,"['evolved_v4', 'liar', 'hero', 'free_rider']","[50.0, -3.999999463558197, -69.9999988079071, 46.40000003576279]",5.600000441074371,100
320,greedy_neighbor,"['coordinator', 'evolved_v5', 'evolved_v5', 'evolved_v4']","[-16.0, 41.0, 41.0, 41.0]",26.75,82
321,mixed_motivation,"['free_rider', 'evolved_v5', 'hero', 'evolved']","[46.699999928474426, 50.0, -60.00000238418579, 5.999999046325684]",10.67499914765358,100
322,trivial_cooperation,"['firefighter', 'evolved', 'evolved', 'evolved']","[-5.5, 1.5, -1.5, -1.5]",-1.75,13
323,early_containment,"['evolved', 'evolved_v3', 'evolved', 'evolved_v4']","[4.0, 50.0, 6.0, 50.0]",27.5,100
